@relation R_data_frame-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute text string
@attribute is_sick {FALSE,TRUE}

@data
'When Mufasa dies I cry every time #bigbaby @seligsss text me lol @seligsss me too this weekend ? some days people just annoy me to no end @seligsss that sucks well keep me updated so I can make sure we get the time off from work @seligsss what day are you graduating? Justin Timberlake is back and a surprise entrance by Jay Z the Grammy\'s just got so much better!! Thanks #Nemo for ruining my plans for the weekend... Our Super Bowl food!! #yum http://t.co/ZbrazpbG Loving the Destiny\'s Child right now!! I must say the Puppy Bowl is very interesting in its own way... Eventful Friday...I\'m going to be on a TV documentary!!',FALSE
'So full from Easter dinner but it was sooo good...my baby can cook!! @seligsss totally read that wrong was trying figure out who was 14 and who was turning 88 lol @seligsss congratulation ? gahhh why is there so much snow right now Bracket busted... #secondday I really want to see Cinderella on Broadway #maybesomeday Movies with @MarkBova #FindingBigfoot is going to be in CT for next weeks show ? @alseliga whys that? Love it when @MarkBova makes me pancakes in the morning ??? Our babies will be smart and beautiful...love The Big Bang Theory',FALSE
'400 days....can\'t wait!! So jealous that each teams table has M&Ms in their team colors #socool #nfldraft Really wanted Mingo to fall to the Jets because I wanted a jersey that said Mingo on it ? Fun fact of the day Dr. Mel was a Penn State graduate... I would have known that sooner if my dad had given me my mail on time I wish people would answer me...',FALSE
'Happy -1 year Anniversary @MarkBova ... Can\'t wait to marry you ????? @NickolazRosh haha I\'m sure I could find some classics from more than 10 years ago that would be amazing to see again...kindergarten... Today is turning into one of those day.... Just saw a couple walking around Dick\'s in their prom attire... Can\'t wait to go home today!! Dear UCONN please stop this nonsense you are confusing me!!',FALSE
'@HeatHer_Anne18 it\'s good coming along hows everything with you? @HeatHer_Anne18 that\'s great to hear! He is getting so big and is super cute!! @seligsss are we going back to the amy-bob... I need to learn to relax and not let things bother me so much... Who would ever name their kid North West #poorchild Love talking to my grandparents and hearing my grandpa give me what he calls  words of wisdom  makes me feel better about life ?',FALSE
'So great seeing my grandparents and uncle!! Can\'t wait to go home tomorrow and see my family!! Like what the hell State College.... http://t.co/820OOOl2fz @NickolazRosh it was cute and u thought it tied both of them together nicely @NickolazRosh how was that one that looks so cute? So bored without power... On the bright side Monsters University was good made me miss college already Though Despicable Me 2 was funny and really cute!! It sucks when the next book in a really good series doesn\'t come out for 3 more months....',FALSE
'Find me a better summer chill beer than Corona on ice. I double dog dare you. Yeeeah buddy @adoxner http://t.co/vcUcHamx @adoxner Atleast you weren\'t on a roof for 8 hours I got a letter today in the mail. It was post-marked July 15  2011. #snailmail #postofficefail',FALSE
'@katie_beaber you didn\'t know his name 15 minutes ago I wish I didn\'t have to go to work this week and could just watch the #Olympics 24/7 So pumped for the #Olympics River cruise in a rainy DC #gr2012 #livercheck http://t.co/YUaFXZaI Saw two guys making out in an SUV in the parking lot of Family Video #familyfriendly #letskeepitPG Eating KFC in Kentucky http://t.co/GEEXpo8n Right thurr right thurr Team Realtree Outdoor Energy Drink: It\'s not for city boys Brochillchamp > blowchilltramp Driving behind a cement truck emitting black toxic fumes #yolo Got to see a cock fight today  Hey  do you sell milk here?  -  What\'s that? We have all the ice cream.  101.5 FM The ... Banana? What the fuck Flint!? @JeniGriggs for you and as many friends as you can find. No more 16-passenger limit! Anyone need a limo or taxi driver? Cause this guy\'s now a licensed chauffeur.',FALSE
'@SLAPecon yeah they came down kind of harsh  but we did make a few mistakes. Unlike UNC  which did nothing wrong whatsoever #doublestandard @SLAPecon c\'mon Mr Davis  everyone knows real colleges play football on Saturday! #thisisnthighschool ?@cnnbrk: Man trying to create Bigfoot hoax on highway is hit by 2 cars and dies http://t.co/ScLDnuwH? why 15yr olds shouldn\'t drive Leonhard Building: because IST just isn\'t far enough away from everything. #20minutewalk #callingacabnexttime Spring cleaning at TBG! http://t.co/ASKjHIN6 Operation Step Brothers bed: Great Success! http://t.co/Soo5JDHE Silly Ohio  port-a-potties don\'t go in the middle of the highway! #almostdied #accidentwaitingtohappen Bye bye Michigan! See you in November! Man dates  grillin  awkward bonfires  and brochillin. Perfect Friday night. Rain  rain  please come my way  I don\'t want to work today.  The only people I can listen to Mika around and not be called gay is my bros  @adoxner true story ?@cnnbrk: Federal report: Bag with #bomb was at Detr',FALSE
' Whenever you don\'t insulate a wall  you\'re letting Moses Ling be crushed by a lineman  - my engineering prof on insulation and football @adoxner @a_glenn_10 Jeopardy? My bad  now she\'s talking about how black people come from Africa My anatomy prof has talked about cancer every day for the past three weeks. #wegetit #thisisntacancerawarenessclass @katie_beaber haha how ironic would it be if you ended up going here? @sneevley printing is easy. plotting is what kills your soul @cblaskie The inefficiency of umbrellas at protecting ones legs and backpack from the rain is mildly irritating #imsoaked @a_glenn_10 haha I\'m so sorry to hear that! Maybe your prof just had a bad case of the Mondays. ?@Gizmodo: The Worst Thing About the iPhone 5 Is Also the Most Brilliant http://t.co/FMK7TVlw? pretty much sums up my thoughts @adoxner five  eight  thirteen  twenty-one? @a_glenn_10 can you do this for all your chem lectures? #itsmyentertainmenttoo Stafford are you kidding me? You know who\'s on your team  right? They\'re th',FALSE
' How does your structure account for lateral loads?  -  Uh  does this glass curtain wall work?  #architectureproblems  What\'s the Hurricane\'s name?  -  Sandy?  -  Don\'t you mean  san-DEEZ NUTS!  @adoxner @xoxoSmartnSassy I got 99 problems  but a bitch named #sandy ain\'t one It\'s 9:00pm on a Friday night and my housemates are already complaining about the noise. #5hourstogo #pissoff #Halloween #sorryImnotsorry Pumpkin carving at TBG! #batman #Halloween #soexcited http://t.co/RcpjXFHb Uh  awesome?! http://t.co/144scqf9 It\'s surprising how difficult simple things like walking up stairs get when you haven\'t slept in two days. Dinner with the Brettfast Club + Tigers sweeping the Yanks. Night = made  Crazy Frog is probably my favorite music  #ShitNoOneSays @JeniGriggs is he at least a halfway decent prof? @JeniGriggs haha I could see my dad having a lot of different jobs  but college anatomy prof is not one of them! @JeniGriggs true  a mid-life crisis can really bring out a different side of someone What happens wh',FALSE
'Standing in line until the sun comes up. Let the ridiculousness ensue. #blackfriday #nosleep I present you to \'el Mexicano grande\': a bean burrito inside a soft taco http://t.co/byy5aSVN Lulz at the Jets  Can you get mercyed in football?  - @katie_beaber No  but the #Jets are trying to anyway  You know  every Christmas Eve  Santa comes to the greatest city in Detroit  -Santa \'I-make-this-up-as-I-go\' Claus  Look at that deer lying on the side of the road  taking a nap!  - @katie_beaber @a_glenn_10 @colleenxmarie can I see Skyfall with y\'all? @itsSarahO all I\'m saying is most people would give up playing a game they\'re really bad at. It takes dedication to keep playing and improve And we\'re off! 11 hours of buses = best way ever to spend a Saturday I love watching people trying to park their car when it\'s obvious they have no clue what they\'re doing. After playing around with it  I\'ve decided the iPhone 5 is too big. Found the Architecture series in the Lego store. Someone get me out of here before I spend all ',FALSE
'@kelseynew18 @itssaraho just wear sweatpants  they\'re basically the same thing A perfect movie to perfectly end a perfect day #LesMis #perfect @tiffanyleia wait you have a twitter? Christmas traditions  aka World Beer tour 2012 @rlbarnett27 oh haha nope different state @rlbarnett27 haha miss you too! I\'ll be home for the holidays spending the end of the world in the Happiest of Valleys @rlbarnett27 The Happy Valley. State College  PA. You going out tonight? The fact that there is a  keeper of the global strategic maple syrup reserve  makes my day http://t.co/a367kbTz @a_glenn_10 three weeks with no obligations  other than an 11-day Caribbean cruise? rough life #totallyfeelforya TIL fun. was the first multi-member band to have a #1 song on the Billboard 100 since 2001. The last group to accomplish that? Nickleback  Yayy I\'m a women now!!  - Tiffany Cole @adoxner I like the new app. Has the same feel as the new gmail app At least these Sears commercials are entertaining me watching the Lions: http://t.co/RGuFkF',FALSE
'#snow @max_feeny silly max  the wings are doing better than the flyers flippin ridiculous http://t.co/0nxPrpcA #puns #butseriously  What are you making? It smells really good.  -  ... Ramen and Spam?  #itsnotevenrealfood I\'m loving all the new econ-themed @SMBCComics #econlove http://t.co/02Y32dt4 @a_glenn_10 do pets count? #grandpuppy #grandkitty All these car commercials make me wish I could go to the #NAIAS #wings #homeopener Power hour djed by the boom box kid #PennState Ravens and 49ers! #Superbowl  So long story short  I\'m just rocking this purse.  Story of my life Got on the jumbotron  but didn\'t win any pasta sauce #THONHoops #suckstosuck I love using bar graphs to show changes in population over time! #shitnoonesays @LukeRondon maybe for the professor. I\'m stuck with ramen and spam. #notrealfood My prof ends class 15 minutes early without fail  and I can\'t help but wonder if it\'s on purpose or not. Either way I\'m not complaining. @adoxner kid in front of me in lecture is wearing a Spacex t shirt #jea',FALSE
'One projector  three screens #psulogic Yo @taylorswift13 I\'m happy for you  Imma let you finish  but this goat has the best solo of all time! Of all time! http://t.co/oo9vJThaRo My ramen had two flavor packets in it #saywhaaaaa #daymade #yolo @a_glenn_10 what about green tea and apple cider? @Al3xaAbrahams same here Now I really want to go!  @Bonnaroo: The Bonnaroo 2013 lineup all laid out for ya! What do you think? #BLAM! http://t.co/E4e0YHgc? I could not have asked for a better #THON13 weekend My 60+ year old Econ prof is serenading the class with  The Book of Love . Valentine\'s Day = made New favorite song: http://t.co/vFn81tc6 #FTK #THON13 Lobsterfest!!! Les Mis and ice cream: Just what I needed #TBGmovienight Laid down to take a 20 minute nap. Two and a half hours later  I wake up. #whyIdontdonaps #stillsleepy Well this spelling bee is going to take forever  might as well read some British Literature. Tess of the d\'Urbervilles  anyone?',FALSE
'Angel  I don\'t have time to deal with your shit right now ?@sneevley: @adoxner http://t.co/rlkWQFAmoD? DAY-UM She\'s hungry. Hungry for the D. What a good day to be a Lions fan @ReggieBush @ndamukong_suh @JasonJones91 @Chris23Houston Oh good  Detroit is now officially in a \'state of emergency\' and will maybe be taken over by the state of Michigan. http://t.co/aRZf84LPIC PSA: That is not a parking spot  even with a handicap pass. Good try though. http://t.co/FF4Rshe8vx @adoxner @swainr Shhh  let the man make his point by exclusively using other peoples words @lollapalooza ticket: purchased @katie_beaber Good job!',FALSE
'@adoxner now you\'re thinking about working on it too! @adoxner haha in what  mathematics? statistics? How big of a sample would you need to prove that? @ToriBeideman I feel like this happens to you more than anyone else I know ?@THON: New for THON 2014  the Overall Committee will now be called the Executive Committee! http://t.co/wXGX9hr2a0 #THON14  #gamechanger Penn State course watchlist: The biggest tease this side of the Mississippi #notcool #ineededthatclass @a_glenn_10 #dealwithit Two watches  one on each wrist #doublewristing #yolo #friday @a_glenn_10 ahh ok. I was trying to think how pancakes  string and sticks went together  but I wasn\'t getting anywhere. I got it now  thanks @a_glenn_10 There is no way to express the confusion this tweet caused for someone unfamiliar with lacrosse (me) in 140 characters #pancakes @klsyc and mine #August I dare a movie to prove this wrong: ?@ToriBeideman: I\'m 100\% confident that The Great Gatsby soundtrack will be the best soundtrack of 2013? @swainr Sorry to hear yo',FALSE
'@katie_beaber sun\'s out guns out Cumulative  25 question  True/False final? Yeah that sounds good.',FALSE
'Correction... Prizefish http://t.co/dulGdwD Fish on ?? #triggerfish http://t.co/7z8Cx67 Who\'s in Sea Isle tonight? #bored Sixers on the clock #hype Chael Sonnen vs Anderson Silva July 7th 2012 @Reid_Dollaz202 @chris_Topher85 #ArtsFest #ViolentNight ?',FALSE
'Cruisin around packin a dap to Pimp Juice #throwback #summerlivin This is Justice? Sad to see Lou Will go. But I do like Nick Young a lot',FALSE
'2 things I\'ve seen way too much of today. Cargo shorts and PDA\'s @kate_ricca w you work at Rita\'s? Why didn\'t I make the trip for some free #ItalianIce Finally State bound \'TOGA \'TOGA \'TOGA ??????? #bigwinnings @poloMARK_O I believe the hashtag is #shitkarlsays',FALSE
'Can\'t help but think about The Day After Tomorrow in times like these #superstorm Saw the Tigers clinch from high above Detroit. That\'s that shit I DO like Detriot\'s airport is #trippy #nofilter ? http://t.co/2TXssgN @SixersCEOAdam It has to be @Matty93Cord   fondest Sixers memories of ALLLLENNNNNNN IVERRSONNN Pitas? ?@TheShittyFriend:  Dude  be honest have you ever got a hand job that you even liked? ? Nahhh #oldfashion @SouljaBoyKellam @chris_Topher85',FALSE
'When am I gonna see @FloydMayweather fight the #pacattack #moneyteam ? What up Jrue? @ Wells Fargo Center http://t.co/qoCeqfb',TRUE
'43 hours without sleep never felt so good #gimmeZzZzs If your not playing #funrun .. than your just not having @Dhug_Life @chris_Topher85 @scoot_titties @annziesss At least it wasn\'t a dead cat #dinner @afroJackDevine you\'ll be lucky if you aren\'t dead in a ditch in ten years What A Night',FALSE
'I hate meeting new people. They\'re never as cool as #highschool friends Just got a ride to class from Bonnie #winning',FALSE
'Yea I\'m sleeping with the windows wide open. Get use to the cold Katz win #10on24 @ Harrah\'s Resort Hotel & Casino http://t.co/jGHKWGu Better app while pooping #Tinder or #theChive ? Yes ladies either way I\'m checking you out while on the commode ?@tub_of_LAURd: Qdoba >> chipotle? I\'ve been saying it for years #queso #quesadillas',FALSE
'?@cnnbrk: Porn star Harry Reems of  Deep Throat  fame is dead at 65. http://t.co/mccjfDsOlv #HarryReems? what\'s up CNN? Philly > Miami > Bonaire',FALSE
'@jesscecco She was on drugs..?',FALSE
'I\'m starting to think ChristianMingle and Jdate hired the same Ad team #holywar',FALSE
'The once a month occurance when I actually do want to talk on the phone... No one picks up @ryanlaska Zero tweets and the boiled egg? Your better than that  Great shot. Great tip. FUCKIN... You know it\'s unbelievable  #Chitown  I can\'t decide if I should go to the open  or play myself and watch the end on tv  - Tough life dad',FALSE
'@MattMiles_ @_DanLas the trailer park boys trio is coming to the BJC in December. Tickets are $20 #leggoooo Someone better throw me a tagged birthday post on Facebook  or at least and Instagram picstitch when the time comes #whosmybestfriend Streaming the Open at work ? >>> @scoot_titties not again... @RaynSovlas you coming out to Chitown? Hit me up I\'m livin out here for the summer',FALSE
'In the mood for a Sonic adventure #notinbuckscountyprobz #Judgeme ????? You come from a long line of people who convinced others to sleep with them. Remember that. i feel like shizittt i need tanning  an iced coffee beverage  & the one i call boyfriend #naooooow #dying someone take care of me ???? seriously considering donating blood for tanning money. @jillianelizabth @ItsAliBetchz c0m3 2 jillz I wish I were a flamingo. Back to schooool ??? #newtwittername #btdubs #world @AshleyRothman13 where is you @Maarrggss I miss you I get back later tonight couch hamster will make a visit tomorrow ???? Dinner on south street @toocoolfortwitterchuck ??? Breakfast at the coulter house #thuglife #Iguess ?? http://t.co/G3wA9k75 The DMV is like an aquarium for humans #scary ??? I MISS DRIVING #lolasmybitch ??? Feeling tswift  cookie cake  and 500 Days of Summer @emmie_waj When my parents decide its time I domesticate myself #CinderLexi #thatswhattheycallme http://t.co/nSTFxHPF And as I looked around I began to notice that w',FALSE
'@DMikeeee miss youu tooooo we must! Like or else. #outwithabang ???  Were just in the bitchy group it\'s okay  - @ohamythatsme @ChuckCoult77 you\'re girlfriend is the most indecisive person ever...I may kill her #frommeg @ChuckCoult77 hahaha yes jamming out. But seriously  let\'s mate and make this last forever.  ? HONEST. LET\'S MATE. #dadadaddaaa @meg__nog weird0 Take a breath  let the rest come easy @ChuckCoult77 twitter whore. #gay #gay #homosexual #gay #unicorn @ChuckCoult77 who the puck are you why did you photoshop my face into your picture aaaaand after about a week the nostalgia turns into get me the hell out of here #clockwork  She told everyone I pushed her in front of a bus  -mollie sheehy #sisterlikesister #meangirls @jillianelizabth I\'m soo happy you survived! I hope you have a good recovery luv yewwwww <3 <3 <3 ?@totalfratmove: The obligation you have to get a recently single brother hammered. #TFM? *sister ???? @meg__nog curse you  Euclid. ? @ChuckCoult77 ohh look at you tweeting and shopping its ',TRUE
'@meg__nog uhhh yaa it\'s lemon lime with a hint of gasoline #lovely @guaca_MOLLe hmmm I choose option b come get me betch ??? @xMissWallace Lewes Beach  Delaware it\'s a cute beachy town we already have like 2 around there It would be cool if Where\'s Waldo next to me stopped talking to himself #sorryifmybookhitsyourface #myb @ChuckCoult77 in Lewes! can\'t escape delaware The parents spontaneously buying a new beach house >>> #ohhayyiseeyou Ahhh why is life working out so perfectly ??? #newhurr #love AJSFKDLASKfjSFLFSDJKAKF @kM0NZ @AshleyRothman13 wahh i miss you guys! chug lots of liquids for meee Feeling oh so accomplished ? #ohhhhyeah #movesonmoves Mac & cheese and all three aladdin movies would be great right now #imachild #dontcurr @ChuckCoult77 mall?? I actually hate you @ChuckCoult77 hmm I don\'t recall why would I do such a thing #soooostate ?? ?What good is the warmth of summer  without the cold of winter to give it sweetness.? - John Steinbeck #SummerXIII #dreaming end of weekend. on to real life. #griii',FALSE
'I wouldn\'t hate it if someone bought me a bunny for Easter  you\'re a hot mess aren\'t you  the nurse to @jillianelizabth #dying #poorwordchoice  It all started when I ate a Samoa  @jillianelizabth at the ER #hospitalfun ?? WHY ARE THE CUTEST CLOTHES FROM AUSTRALIA? #aintnobodygottimefoshipping @jillianelizabth come to the bball game later!! ??? #GREEK marathon > essays on essays My skin tone-to-weight ratio feels off #tsm #issues The expectations vs reality scene in 500 days of summer is pretty much my life ?? terrifying  strange & beautiful http://t.co/UGipeRYYcB @ChuckCoult77 mmmmm beta not Can\'t wait for round 3 with my ratchets #throwback #StatePatties  @jillianelizabth @Maarrggss  ??? http://t.co/2HYmXFrFQN @ohamythatsme hahah I wish I could retweet you hoeskiiii This whole work nonsense is getting in the way of my social agenda #libraryhermit #boo @guaca_MOLLe mail me food. #hungryhippo @ItsAliBetchz waitttt I don\'t have a car need wine. Studying for midterm. I\'ll text yew I call this one  the calm befor',FALSE
'Someone bring me a bagel and love and affection to my bedside #dead @breeee_leigh alive. ??? @AvsFactorGeoff rudeee. I\'ll be home the majority of summer we can rekindle @CheyenneNSexton miss you Chey we need to hangout this weekend like or else ? I\'m a Gbig to triplets. I feel old  yet love it. #gammaphiordie ? I wouldn\'t hate it if my future career consisted of baking cupcakes & painting miscellaneous items #actuallyanelf Wanted: Gphi formal date for @jillianelizabth skills: binge drinking & sweet dance moves #hitagirlup @jillianelizabth should totes take @AARONCARTER to formal xoxo hashtag anxiety I have a more productive day when I tell myself I\'m Mila Kunis @Maarrggss @lauraarce022 @itsalibetchz @breeee_leigh crashingggg I\'ll be ova in 5 ?? ?@totalfratmove: America\'s best sport being war. #TFM? @ChuckCoult77 @breeee_leigh no0o0ooo I miss you When oven doors are stolen and bitches be trippen #StPattysDay #itripalot @xMissWallace with my under 21 child #cougarprobz @ChuckCoult77 meet me outside my dorm 319 ',FALSE
'come over and eat my easter chocolate. new diet plan is to feed you everything that tempts me @ChuckCoult77 sunshine starbucks summer beats #fuckyess Need to stop saying doe. It\'s getting excessive. ? Sorry for winning ? #??? #derbydayspsu @guaca_MOLLe she\'s only been raising children for like 24 years.. @guaca_MOLLe TACOS My dog is purple. Thanks @meg__nog @guaca_MOLLe #aprilfools #butrelly http://t.co/T4zarV1eeM Someone deliver a caramel macchiato to the media lib and you\'ll receive an awkward half hug ??? @Monica__Nelson bitch. Where was our invite @LauraArce022 Do not approve of @ItsAliBetchz smashing my flamingo phone @Maarrggss you\'re like the Cinderella of whole foods ? After 7 I\'m free ?? friends an fruity drinks please @ItsAliBetchz @breeee_leigh @LauraArce022 work hard  play hard  make your own luck #alldayerrday death glare has evolved over the years ?? #toocutetuesday http://t.co/nOLHT737iK yellow bow and taylor swift bc sunshine pretty sure I\'m wearing a sundress dress everyday from here on out #',FALSE
'@ChuckCoult77 let\'s watch romcoms all day ? bc it\'s my summer and I do what I want @ChuckCoult77 stop being so ghetto boiiiiii @breeee_leigh I\'ll find you when I return! miss youuu ??? Congratulations bigggg ? visit or die @DMikeeee i actually may not survive without you next year #throwbackyeaaa http://t.co/dipzfWFs5B @kush_kev lol no miss you already pseudo little everyone here besides my friends are ugly and fat #jusgementaltweet cheers to the best night ever @ItsAliBetchz @LauraArce022 @DMikeeee @breeee_leigh ? ? margarita and cheese fries for dinner #totalwhitegirlprobs if someone brings me a caramel macciato i\'ll give you an article of clothing from my personal collection should not be getting flashbacks from high school packing my clothes #shoppingspree #muchneeded @Maarrggss that\'s what delicious humans eat @ChuckCoult77 oddly appropriate @ChuckCoult77 I know. my phone case literally sucks so sorry Kate spade you suck @will_fullerton ill come along with @ChuckCoult77 to visit this summer ?? ?@totalfra',FALSE
'Apparently in college trick or treating means come knock on my door to give me candy. #ilikethis ??? Halloween cookie from my grandma. Almost too cute to eat. ?? #almost #happyhalloween http://t.co/649VG19A Trying my hardest to avoid a nap today #thingstodo #sosleepy ? Ha! Hypocritical much? @moose_daddy haven\'t heard yet! @moose_daddy the lights have blinked a few times but that\'s it. @moose_daddy I don\'t know about @RACHELLLLsays but I\'m safe and sound in my dorm room. ? Hey Sandy  feel free to cancel my Spanish exam tomorrow too. #pleaseandthankyou #thatdbegreat I miss being in high school for spirit week! Well I guess there\'s no need to blow dry my hair today... #hurricane I wish iPhones had cool moving emojis like Skype. #soentertaining  I\'d lick my floor clean over doing this tax homework... My floor is really dirty right now  @RACHELLLLsays #shitmysistersays @ericaaasaidwhat this weekend I will be ? Really wish my throat would stop hurting so bad ? This morning isn\'t going as horribly as I expected. Ac',FALSE
'6 hour online excel training  really? F you freshman seminar. #ridiculous ?@cortney_tice: really DON\'T want to do this group project. why do teachers think these things are great?? #hatethem Just got an email notification that my bank account is getting low. Yes PNC  I know I\'m broke. #collegeprobz Skis ordered and ski trip to Quebec paid for. #readyforwinter ???? I\'d rather wait ten minutes for a bus than walk ten minutes and be there #lazy Why do I always feel like I am paralyzed when it\'s time to get out of bed? #cantmove Why can\'t I get myself up today? #sleepingallday Placed my cyber Monday order with 5 minutes to spare! ? Walking into my room and seeing my Christmas decorations makes me so happy ??? #sopretty missing thanksgiving break already ? #canigohomeyet? @stiiinglikeabee hahaha oh believe me I remember too! #toomanyshots @hopie821 ohh okay  I figured it was cheerleading related. Hope you get better! What happened to @hopie821? ? I love @x3rijo ? lots of catching up to do! @x3rijo @becky12042 ohh ',FALSE
'Why did Christmas have to end? ? Excited to try out my new skis at Greek Peak today with @ggabriel_R @BrittanyRayn and @DrewStevens6 ?? Its so weird to see my room half empty! Giving up on the idea of sleeping tonight.. I guess I\'ll just study more! My sleep schedule is so messed up. Good thing it\'s almost break so it doesn\'t matter! #wideawake All over the free food this week #brokecollegestudent #finalsweek @ggabriel_R ew. Ice skating for my first time with @ggabriel_R ? @heffiemcfuckin noooo! I will have to! Skipped my last day of classes ? ?@FamousHumor: Drunk me loves creating awkward encounters for sober me.? @RACHELLLLsays ? ?@Carrie_Br4dshaw: Thanks for being my unbiological sister? @princessGiul @stiiinglikeabee don\'t do it! Officially done with Spanish and got an A. #feelsgreat ? @toratubby that awkward moment when you forget that it\'s scarves not scarfs ? It amazing how much can happen in one year... I was tired at this time all weekend  why am I wide awake now? #annoying #8AMclass ?? Why is it tha',FALSE
'And I thought the flu shot would hurt... Guess I didn\'t realize how it felt to have the flu. #fml #cantmove Do we really need traffic directors at the stop sign for a little fog? #notnecessary Moving even a little bit is so painful today. ? I need to stop scheduling things for noon on Fridays thinking it won\'t be a problem. #tooearly Can\'t wait to be HOME! ? @heffiemcfuckin it is on the other bulletin board (: I love you too! I love my new wall of inspirational quotes #sohelpful A month ago when I looked out the window and saw snow I was so excited. Now I\'m like nooo not again! #sickofit @hillllllly @rachellllsays bad this is  I\'ve taken the same number. ?  I\'ve lost shot of how many counts I\'ve taken  @RACHELLLLsays So excited to see my family today ? Why do I have nights like that? #madatmyself Definitely should\'ve worn flip flops today #feelslikespring Why is there a Hershey kiss in my wallet instead of my room key? #whathappened The perfect timing of that bus just saved me. Gotta learn to be on time. ? 2 ',TRUE
'Me and @toratubby were the best track seniors ever #quittersalwayswin http://t.co/7QZD5fPY6F @RACHELLLLsays @ericaaasaidwhat old scrap book! #tmlt my mom says  @RACHELLLLsays with a drink in her hand  nothing\'s changed there!  @RACHELLLLsays @ericaaasaidwhat #tbt #troyskateland http://t.co/Inf4JjyPUV My spring break has officially begun ? fuck you snow. ? #stayaway #ruiningmyplans No matter how excited I am for a trip I absolutely hate packing! #whattobring 6 months ago it was a challenge for me to run a mile. Can\'t believe I just ran 7 without walking! #progress Getting sick of staring at green packets for hours. I think lion tutors should switch it up next time. Perhaps pink? #ihatestudying @RACHELLLLsays haha I didn\'t even see your tweet before I said the exact same thing. At this time next week  we will be on a plane to Puerto Rico @RACHELLLLsays @princessGiul @AllieBaurer #springbreak My phone went from 100\% to 30\% in 6 hours. #thatsaproblem Not a good sign when you take off your shoes after the gym and ',TRUE
'@ggabriel_R and a girlfriend! ? You know I had a boring Thursday night when I am ready to get up at 4 am. I should just be getting home! Did I really just get paid $3 for doing extra credit? #nice @ggabriel_R @becky12042 obviously I said no! Well nap time was a fail. Guess I will keep running on like 3 hours of sleep! ? ?@RACHELLLLsays: Honestly amazed at how little I remember from yesterday #blackout? how does this still amaze you? #notsurprisedatall @princessGiul thanks have a good weekend! Actually excited for this 8 hour bus ride after getting up at 6 and running around all day. #relaxing Done with classes and homework for the week. #naptime ? @x3rijo your happy tweets these days make me smile  keep them that way #happyforyou ? Reach into my bag  cut my finger on my razor  and can\'t even find what I was looking for. #myluck #ouch Beautiful day to walk around campus. #goodtobeback Back to school and the dorms aren\'t even open yet. Guess we\'ll go out to eat and stay in a hotel! happy birthday @megannn22 ? S',FALSE
'@cassierenee48 hell yes! My day is made. Obviously I check twitter more than my email haha. Only in canton would gossip get around so fast. #stoptalking @cassierenee48 wait we don\'t have management today?! 100\% on my accounting exam #isthisajoke #illtakeit ? Do I really remember participating in real life fruit ninja last night? #horribleidea ??? #tmlt @psubadass Worst thing about switching from treadmills to outside runs is having nowhere to sit a water bottle #dehydrated ? @FDiefenderfer I won\'t really be busy then! ? I don\'t know why I\'m suddenly addicted to twitter when I never used to even use it. @FDiefenderfer three weeks! ? @FDiefenderfer miss you too! Glad I got to be your 1000th tweet! #feelingspecial ?@x3rijo: No work tomorrow &amp; nothing to do tonight.? Drive to penn state. :p ?@x3rijo: I wish @xo_EmJo was home to go on runs with me.? Three weeks and I\'ll hold you to that! Such a great night for a run #perfectweather #goodmood ? Just had a serious case of deja vu.. #wow @x3rijo haha you inspire ',FALSE
'@MMMMMariah9412 work :( but I don\'t have any good stories I was just bored haha It\'s starting to hit me that my freshman year is coming to an end.. #toofast ?  But there is magic in know thing while not everything can be repaired  most everything can be survived  -Grey\'s Anatomy @x3rijo get your butt here and maybe we can have a drink in the hot tub! @Ryno25ryan well  yeah you could say that ? It\'s official  I finished my first year of college with a 4.0! ? Goodbye Hastings Hall & freshman year. ? #bittersweet Relieved to be done with finals  excited to see my friends and family at home  sad to be packing my stuff to leave PSU #mixedfeelings ??? Having a hula hooping contest in my back yard with my mom and sister while my niece and nephew look at us like we are crazy. #toofunny. My bed feels like heaven right now ?? @x3rijo why? ? Is it time to move back to penn state yet? #thissucks That call from @MMMMMariah9412 made my night ? #missher #oneweek Maybe if my Internet at home wasn\'t so slow I\'d actually get m',FALSE
'Really wish I could sleep without having dreams.. It would be so much more relaxing. #goaway @T0REE @x3rijo I will text you in the morning and we can make plans! @T0REE YES! ? we could do something tomorrow? And maybe @x3rijo too? @stiiinglikeabee ?? please do! You can come visit me! @stiiinglikeabee ever have a couple days off work that you could fit me into your life? ? @stiiinglikeabee I MISS YOU! ? K  guess I\'ll make other plans then ? Today couldn\'t have gotten much better #perfection Perfect day for kayaking ? @x3rijo tomorrow ? Is it weird that I am still excited for the last day of school just so I can start babysitting? @BombShell2722 you are taking my place  I sold mine!  Your booking is confirmed  best thing to see ? @x3rijo @MMMMMariah9412  @Real_EricJR11  #oceancityherewecome I don\'t know why work feels like torture to me lately.. ? #dontwannago  Life isn\'t fair...  everyone can say it  but its impossible to truly accept. Knoebels  tequila  and @heffiemcfuckin  #perfectcombo #fun ? Looking for th',FALSE
